held_out_source,method,sample_id,campaign_id,prefix_len,target_size,transition_visibility,target_label_visibility,text_length_group,ndcg5,hit5,precision5,recall5
attack_flow,B0,attack_flow::Gootloader::0007,Gootloader,7,3,all_unseen,all_seen,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Gootloader::0008,Gootloader,8,3,all_unseen,all_seen,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Gootloader::0009,Gootloader,9,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0010,Gootloader,10,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0011,Gootloader,11,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0012,Gootloader,12,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0013,Gootloader,13,2,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0014,Gootloader,14,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0015,Gootloader,15,3,all_unseen,all_seen,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Gootloader::0016,Gootloader,16,2,all_unseen,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,B0,attack_flow::Gootloader::0017,Gootloader,17,2,all_unseen,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,B0,attack_flow::Gootloader::0018,Gootloader,18,2,mixed,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,B0,attack_flow::Gootloader::0019,Gootloader,19,2,mixed,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,B0,attack_flow::Gootloader::0020,Gootloader,20,1,all_unseen,all_seen,ge40,1.0,1.0,0.2,1.0
attack_flow,B0,attack_flow::Gootloader::0021,Gootloader,21,2,mixed,all_seen,ge40,0.8772153153380493,1.0,0.4,1.0
attack_flow,B0,attack_flow::Gootloader::0022,Gootloader,22,2,mixed,all_seen,ge40,0.9197207891481876,1.0,0.4,1.0
attack_flow,B0,attack_flow::Gootloader::0023,Gootloader,23,2,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0024,Gootloader,24,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0025,Gootloader,25,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0026,Gootloader,26,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0027,Gootloader,27,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0028,Gootloader,28,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Gootloader::0029,Gootloader,29,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Hancitor DLL::0001,Hancitor DLL,1,3,mixed,all_seen,ge40,0.7653606369886217,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Hancitor DLL::0002,Hancitor DLL,2,3,mixed,all_seen,lt40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Hancitor DLL::0003,Hancitor DLL,3,3,mixed,all_seen,lt40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Hancitor DLL::0004,Hancitor DLL,4,3,all_unseen,all_seen,lt40,0.23463936301137822,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Hancitor DLL::0005,Hancitor DLL,5,3,mixed,all_seen,ge40,0.49818925746641285,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Hancitor DLL::0006,Hancitor DLL,6,3,all_unseen,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Hancitor DLL::0007,Hancitor DLL,7,3,mixed,mixed,lt40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Hancitor DLL::0008,Hancitor DLL,8,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Hancitor DLL::0010,Hancitor DLL,10,3,all_unseen,all_seen,lt40,0.7653606369886217,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Hancitor DLL::0011,Hancitor DLL,11,3,all_unseen,all_seen,ge40,0.7653606369886217,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Hancitor DLL::0012,Hancitor DLL,12,2,mixed,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,B0,attack_flow::Hancitor DLL::0013,Hancitor DLL,13,3,mixed,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Hancitor DLL::0014,Hancitor DLL,14,3,all_unseen,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Hancitor DLL::0015,Hancitor DLL,15,3,mixed,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Hancitor DLL::0016,Hancitor DLL,16,3,all_unseen,all_seen,ge40,0.38364913903790027,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Hancitor DLL::0017,Hancitor DLL,17,3,mixed,mixed,ge40,0.38364913903790027,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Hancitor DLL::0018,Hancitor DLL,18,2,mixed,mixed,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,B0,attack_flow::Hancitor DLL::0019,Hancitor DLL,19,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ivanti Vulnerabilities::0001,Ivanti Vulnerabilities,1,3,all_unseen,mixed,ge40,0.23463936301137822,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Ivanti Vulnerabilities::0002,Ivanti Vulnerabilities,2,3,all_unseen,all_seen,ge40,0.4367467095119258,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Ivanti Vulnerabilities::0003,Ivanti Vulnerabilities,3,3,mixed,all_seen,ge40,0.5307212739772434,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Ivanti Vulnerabilities::0004,Ivanti Vulnerabilities,4,2,all_unseen,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,B0,attack_flow::Ivanti Vulnerabilities::0005,Ivanti Vulnerabilities,5,1,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0001,JP Morgan Breach,1,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0002,JP Morgan Breach,2,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0003,JP Morgan Breach,3,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0004,JP Morgan Breach,4,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0005,JP Morgan Breach,5,2,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0006,JP Morgan Breach,6,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0008,JP Morgan Breach,8,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::JP Morgan Breach::0009,JP Morgan Breach,9,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::MITRE NERVE::0001,MITRE NERVE,1,3,all_unseen,mixed,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::MITRE NERVE::0002,MITRE NERVE,2,3,all_unseen,mixed,ge40,0.5307212739772434,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::MITRE NERVE::0003,MITRE NERVE,3,3,all_unseen,all_seen,ge40,0.7039180890341347,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::MITRE NERVE::0004,MITRE NERVE,4,3,all_unseen,all_seen,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::MITRE NERVE::0005,MITRE NERVE,5,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::MITRE NERVE::0006,MITRE NERVE,6,2,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::MITRE NERVE::0007,MITRE NERVE,7,1,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Maastricht University Ransomware::0001,Maastricht University Ransomware,1,3,mixed,mixed,ge40,0.7653606369886217,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Maastricht University Ransomware::0003,Maastricht University Ransomware,3,3,mixed,mixed,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Maastricht University Ransomware::0004,Maastricht University Ransomware,4,3,all_unseen,mixed,ge40,0.7039180890341347,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Maastricht University Ransomware::0005,Maastricht University Ransomware,5,3,all_unseen,all_seen,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Maastricht University Ransomware::0006,Maastricht University Ransomware,6,3,mixed,all_seen,ge40,0.23463936301137822,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Maastricht University Ransomware::0007,Maastricht University Ransomware,7,3,mixed,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Maastricht University Ransomware::0008,Maastricht University Ransomware,8,2,mixed,all_seen,ge40,0.3065735963827292,1.0,0.2,0.5
attack_flow,B0,attack_flow::Maastricht University Ransomware::0009,Maastricht University Ransomware,9,2,mixed,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,B0,attack_flow::Maastricht University Ransomware::0010,Maastricht University Ransomware,10,2,all_unseen,all_seen,ge40,0.3065735963827292,1.0,0.2,0.5
attack_flow,B0,attack_flow::Maastricht University Ransomware::0011,Maastricht University Ransomware,11,1,all_unseen,all_seen,ge40,0.6309297535714575,1.0,0.2,1.0
attack_flow,B0,attack_flow::Mac Malware Steals Crypto::0001,Mac Malware Steals Crypto,1,3,mixed,mixed,ge40,0.38364913903790027,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Mac Malware Steals Crypto::0002,Mac Malware Steals Crypto,2,3,all_unseen,all_seen,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Mac Malware Steals Crypto::0004,Mac Malware Steals Crypto,4,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Marriott Breach::0001,Marriott Breach,1,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Marriott Breach::0002,Marriott Breach,2,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Marriott Breach::0003,Marriott Breach,3,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Marriott Breach::0004,Marriott Breach,4,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Muddy Water::0001,Muddy Water,1,2,all_seen,all_seen,ge40,1.0,1.0,0.4,1.0
attack_flow,B0,attack_flow::Muddy Water::0002,Muddy Water,2,3,mixed,all_seen,ge40,0.7039180890341347,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Muddy Water::0003,Muddy Water,3,2,all_seen,all_seen,ge40,0.9197207891481876,1.0,0.4,1.0
attack_flow,B0,attack_flow::Muddy Water::0004,Muddy Water,4,2,all_unseen,all_seen,ge40,0.9197207891481876,1.0,0.4,1.0
attack_flow,B0,attack_flow::Muddy Water::0005,Muddy Water,5,2,mixed,all_seen,ge40,0.8503449055347546,1.0,0.4,1.0
attack_flow,B0,attack_flow::Muddy Water::0006,Muddy Water,6,2,mixed,all_seen,ge40,0.9197207891481876,1.0,0.4,1.0
attack_flow,B0,attack_flow::Muddy Water::0008,Muddy Water,8,2,all_seen,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,B0,attack_flow::Muddy Water::0009,Muddy Water,9,1,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::NotPetya::0001,NotPetya,1,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::NotPetya::0002,NotPetya,2,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::NotPetya::0003,NotPetya,3,3,all_unseen,mixed,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::NotPetya::0004,NotPetya,4,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::NotPetya::0008,NotPetya,8,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::NotPetya::0009,NotPetya,9,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::NotPetya::0010,NotPetya,10,3,all_unseen,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::NotPetya::0011,NotPetya,11,3,all_unseen,all_seen,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::NotPetya::0012,NotPetya,12,3,all_unseen,all_seen,ge40,0.4367467095119258,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::NotPetya::0013,NotPetya,13,3,mixed,all_seen,lt40,0.23463936301137822,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::NotPetya::0014,NotPetya,14,3,all_unseen,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::NotPetya::0015,NotPetya,15,2,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::NotPetya::0016,NotPetya,16,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0001,OceanLotus,1,3,mixed,mixed,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::OceanLotus::0002,OceanLotus,2,3,mixed,all_seen,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::OceanLotus::0003,OceanLotus,3,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0004,OceanLotus,4,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0005,OceanLotus,5,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0006,OceanLotus,6,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0007,OceanLotus,7,3,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0008,OceanLotus,8,3,mixed,all_seen,ge40,0.23463936301137822,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::OceanLotus::0009,OceanLotus,9,3,mixed,all_seen,ge40,0.4367467095119258,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::OceanLotus::0010,OceanLotus,10,2,all_seen,all_seen,ge40,0.8772153153380493,1.0,0.4,1.0
attack_flow,B0,attack_flow::OceanLotus::0011,OceanLotus,11,2,all_seen,all_seen,ge40,0.8503449055347546,1.0,0.4,1.0
attack_flow,B0,attack_flow::OceanLotus::0012,OceanLotus,12,3,mixed,all_seen,ge40,0.6508205185601091,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::OceanLotus::0013,OceanLotus,13,3,mixed,all_seen,ge40,0.6508205185601091,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::OceanLotus::0014,OceanLotus,14,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0015,OceanLotus,15,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0016,OceanLotus,16,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0017,OceanLotus,17,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0018,OceanLotus,18,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0019,OceanLotus,19,2,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::OceanLotus::0020,OceanLotus,20,1,all_seen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0001,REvil,1,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0002,REvil,2,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0003,REvil,3,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0004,REvil,4,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0005,REvil,5,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0006,REvil,6,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0007,REvil,7,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0008,REvil,8,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0009,REvil,9,3,mixed,mixed,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::REvil::0010,REvil,10,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0011,REvil,11,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0012,REvil,12,3,all_unseen,all_seen,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::REvil::0013,REvil,13,3,all_unseen,mixed,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::REvil::0014,REvil,14,3,all_unseen,mixed,ge40,0.46927872602275644,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::REvil::0015,REvil,15,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0016,REvil,16,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0017,REvil,17,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::REvil::0018,REvil,18,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0001,Ragnar Locker,1,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0002,Ragnar Locker,2,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0003,Ragnar Locker,3,2,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0004,Ragnar Locker,4,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0005,Ragnar Locker,5,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0006,Ragnar Locker,6,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0007,Ragnar Locker,7,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0008,Ragnar Locker,8,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0009,Ragnar Locker,9,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Ragnar Locker::0010,Ragnar Locker,10,3,all_unseen,all_seen,ge40,0.6508205185601091,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::Ragnar Locker::0011,Ragnar Locker,11,2,all_unseen,all_seen,ge40,0.8772153153380493,1.0,0.4,1.0
attack_flow,B0,attack_flow::Ragnar Locker::0012,Ragnar Locker,12,1,all_unseen,all_seen,ge40,1.0,1.0,0.2,1.0
attack_flow,B0,attack_flow::SWIFT Heist::0001,SWIFT Heist,1,3,all_unseen,all_seen,ge40,0.41618115554873086,1.0,0.4,0.6666666666666666
attack_flow,B0,attack_flow::SWIFT Heist::0002,SWIFT Heist,2,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::SWIFT Heist::0003,SWIFT Heist,3,2,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SWIFT Heist::0004,SWIFT Heist,4,1,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SearchAwesome Adware::0001,SearchAwesome Adware,1,3,mixed,mixed,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::SearchAwesome Adware::0002,SearchAwesome Adware,2,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SearchAwesome Adware::0003,SearchAwesome Adware,3,3,all_unseen,mixed,lt40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::SearchAwesome Adware::0004,SearchAwesome Adware,4,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SearchAwesome Adware::0005,SearchAwesome Adware,5,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SearchAwesome Adware::0006,SearchAwesome Adware,6,3,mixed,mixed,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::SearchAwesome Adware::0007,SearchAwesome Adware,7,3,all_unseen,mixed,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::SearchAwesome Adware::0008,SearchAwesome Adware,8,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SearchAwesome Adware::0009,SearchAwesome Adware,9,2,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SearchAwesome Adware::0010,SearchAwesome Adware,10,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0001,Shamoon,1,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0002,Shamoon,2,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Shamoon::0003,Shamoon,3,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0004,Shamoon,4,3,mixed,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Shamoon::0005,Shamoon,5,3,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0006,Shamoon,6,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0007,Shamoon,7,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0008,Shamoon,8,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0009,Shamoon,9,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0010,Shamoon,10,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0011,Shamoon,11,3,mixed,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Shamoon::0012,Shamoon,12,3,mixed,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::Shamoon::0013,Shamoon,13,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0014,Shamoon,14,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0015,Shamoon,15,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0016,Shamoon,16,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0017,Shamoon,17,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::Shamoon::0018,Shamoon,18,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0001,SolarWinds,1,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0002,SolarWinds,2,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0003,SolarWinds,3,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0004,SolarWinds,4,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0005,SolarWinds,5,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0006,SolarWinds,6,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0007,SolarWinds,7,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0008,SolarWinds,8,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0009,SolarWinds,9,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,B0,attack_flow::SolarWinds::0010,SolarWinds,10,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0011,SolarWinds,11,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0012,SolarWinds,12,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0013,SolarWinds,13,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,B0,attack_flow::SolarWinds::0014,SolarWinds,14,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
