held_out_source,inner_training_source,inner_validation_source,seed,learning_rate,epoch,beta,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
stockpile,ctid,attack_flow,46,0.0003,40,0.6,0.18390998697097205,0.17881749017787746,0,263,412
stockpile,ctid,attack_flow,46,0.0003,40,0.7,0.18432030085298287,0.17987041806333443,0,263,412
stockpile,ctid,attack_flow,46,0.0003,40,0.8,0.18380798812182647,0.18227520767455868,0,263,412
stockpile,ctid,attack_flow,46,0.0003,40,0.9,0.18296505841980454,0.18306874644018506,1,263,412
stockpile,ctid,attack_flow,46,0.0003,40,1.0,0.18327192553776392,0.18208762316048646,0,263,412
stockpile,attack_flow,ctid,42,0.0003,40,0.0,0.1076305922351174,0.11287139209516088,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.1,0.13550765797766862,0.13610653528764666,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.2,0.1553123894445369,0.15119844600922494,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.3,0.1649127853613308,0.16887512002160993,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.4,0.16892700461214247,0.17535038868925285,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.5,0.1697048622269004,0.17492213583003718,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.6,0.17167110407080266,0.17881749017787746,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.7,0.17191692152140503,0.17987041806333443,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.8,0.17837114272664972,0.18227520767455868,0,412,263
stockpile,attack_flow,ctid,42,0.0003,40,0.9,0.19046414464855657,0.18306874644018506,1,412,263
stockpile,attack_flow,ctid,42,0.0003,40,1.0,0.18848315080763844,0.18208762316048646,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.0,0.1076305922351174,0.11287139209516088,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.1,0.1347639661123917,0.13610653528764666,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.2,0.1494250822065624,0.15119844600922494,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.3,0.16736124828836202,0.16887512002160993,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.4,0.17122582877386067,0.17535038868925285,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.5,0.16662466355870736,0.17492213583003718,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.6,0.17140957267622567,0.17881749017787746,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.7,0.17387207203189778,0.17987041806333443,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.8,0.17884135314066912,0.18227520767455868,0,412,263
stockpile,attack_flow,ctid,43,0.0003,40,0.9,0.17936170324827067,0.18306874644018506,1,412,263
stockpile,attack_flow,ctid,43,0.0003,40,1.0,0.17889665281020212,0.18208762316048646,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.0,0.1076305922351174,0.11287139209516088,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.1,0.13553643948403213,0.13610653528764666,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.2,0.15594747672223658,0.15119844600922494,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.3,0.17141181393522922,0.16887512002160993,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.4,0.17024095082451435,0.17535038868925285,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.5,0.171758970181064,0.17492213583003718,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.6,0.17877588979962694,0.17881749017787746,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.7,0.17920856659551598,0.17987041806333443,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.8,0.18422579874502382,0.18227520767455868,0,412,263
stockpile,attack_flow,ctid,44,0.0003,40,0.9,0.18465394708908722,0.18306874644018506,1,412,263
stockpile,attack_flow,ctid,44,0.0003,40,1.0,0.18407612033454132,0.18208762316048646,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.0,0.1076305922351174,0.11287139209516088,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.1,0.13534371514506763,0.13610653528764666,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.2,0.1522666595363722,0.15119844600922494,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.3,0.17167549158169568,0.16887512002160993,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.4,0.17784143507852718,0.17535038868925285,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.5,0.1658112903362447,0.17492213583003718,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.6,0.17089998594453257,0.17881749017787746,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.7,0.17387550985686637,0.17987041806333443,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.8,0.17866466558589553,0.18227520767455868,0,412,263
stockpile,attack_flow,ctid,45,0.0003,40,0.9,0.17724593173876046,0.18306874644018506,1,412,263
stockpile,attack_flow,ctid,45,0.0003,40,1.0,0.1789348300411464,0.18208762316048646,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.0,0.1076305922351174,0.11287139209516088,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.1,0.13505039936635713,0.13610653528764666,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.2,0.15382536924833648,0.15119844600922494,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.3,0.17080237061568654,0.16887512002160993,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.4,0.17717494144407134,0.17535038868925285,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.5,0.1674091439308965,0.17492213583003718,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.6,0.17390478047861452,0.17881749017787746,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.7,0.17439149196951664,0.17987041806333443,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.8,0.17974508040023549,0.18227520767455868,0,412,263
stockpile,attack_flow,ctid,46,0.0003,40,0.9,0.17813646105743483,0.18306874644018506,1,412,263
stockpile,attack_flow,ctid,46,0.0003,40,1.0,0.17763942099791385,0.18208762316048646,0,412,263
