held_out_source,method,sample_id,campaign_id,target_size,transition_visibility,target_label_visibility,text_length_group,ndcg5,hit5,precision5,recall5
attack_flow,HM,attack_flow::Gootloader::0013,Gootloader,2,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Gootloader::0014,Gootloader,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Gootloader::0015,Gootloader,3,all_unseen,all_seen,ge40,0.1089250755224116,0.6,0.12000000000000002,0.2
attack_flow,HM,attack_flow::Gootloader::0016,Gootloader,2,all_unseen,all_seen,ge40,0.1423186276615777,0.6,0.12000000000000002,0.3
attack_flow,HM,attack_flow::Gootloader::0017,Gootloader,2,all_unseen,all_seen,ge40,0.2895714068586739,1.0,0.2,0.5
attack_flow,HM,attack_flow::Gootloader::0018,Gootloader,2,mixed,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,HM,attack_flow::Gootloader::0019,Gootloader,2,mixed,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,HM,attack_flow::Gootloader::0020,Gootloader,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Gootloader::0021,Gootloader,2,mixed,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,HM,attack_flow::Gootloader::0022,Gootloader,2,mixed,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,HM,attack_flow::Gootloader::0023,Gootloader,2,mixed,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,HM,attack_flow::Gootloader::0024,Gootloader,3,all_unseen,mixed,ge40,0.14934654482252113,0.8,0.16,0.26666666666666666
attack_flow,HM,attack_flow::Gootloader::0025,Gootloader,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Gootloader::0026,Gootloader,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Gootloader::0027,Gootloader,3,all_unseen,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Gootloader::0028,Gootloader,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Gootloader::0029,Gootloader,1,all_unseen,all_seen,ge40,0.6309297535714575,1.0,0.2,1.0
attack_flow,HM,attack_flow::Hancitor DLL::0001,Hancitor DLL,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0002,Hancitor DLL,3,mixed,all_seen,lt40,0.2151201531048798,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0003,Hancitor DLL,3,mixed,all_seen,lt40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0004,Hancitor DLL,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Hancitor DLL::0005,Hancitor DLL,3,mixed,all_seen,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0006,Hancitor DLL,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Hancitor DLL::0007,Hancitor DLL,3,mixed,mixed,lt40,0.3624101742138729,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0008,Hancitor DLL,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Hancitor DLL::0010,Hancitor DLL,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Hancitor DLL::0011,Hancitor DLL,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0012,Hancitor DLL,2,mixed,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,HM,attack_flow::Hancitor DLL::0013,Hancitor DLL,3,mixed,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0014,Hancitor DLL,3,all_unseen,mixed,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0015,Hancitor DLL,3,mixed,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0016,Hancitor DLL,3,all_unseen,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0017,Hancitor DLL,3,mixed,mixed,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Hancitor DLL::0018,Hancitor DLL,2,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Hancitor DLL::0019,Hancitor DLL,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ivanti Vulnerabilities::0001,Ivanti Vulnerabilities,3,all_unseen,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Ivanti Vulnerabilities::0002,Ivanti Vulnerabilities,3,all_unseen,all_seen,ge40,0.43463936301137823,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Ivanti Vulnerabilities::0003,Ivanti Vulnerabilities,3,mixed,all_seen,ge40,0.03630835850747054,0.2,0.04,0.06666666666666667
attack_flow,HM,attack_flow::Ivanti Vulnerabilities::0004,Ivanti Vulnerabilities,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ivanti Vulnerabilities::0005,Ivanti Vulnerabilities,1,all_seen,all_seen,ge40,0.07737056144690832,0.2,0.04,0.2
attack_flow,HM,attack_flow::JP Morgan Breach::0001,JP Morgan Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::JP Morgan Breach::0002,JP Morgan Breach,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::JP Morgan Breach::0003,JP Morgan Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::JP Morgan Breach::0004,JP Morgan Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::JP Morgan Breach::0005,JP Morgan Breach,2,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::JP Morgan Breach::0006,JP Morgan Breach,2,all_unseen,mixed,ge40,0.052813624514518175,0.2,0.04,0.1
attack_flow,HM,attack_flow::JP Morgan Breach::0008,JP Morgan Breach,2,all_unseen,mixed,ge40,0.09487908510771849,0.4,0.08,0.2
attack_flow,HM,attack_flow::JP Morgan Breach::0009,JP Morgan Breach,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::MITRE NERVE::0001,MITRE NERVE,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::MITRE NERVE::0002,MITRE NERVE,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::MITRE NERVE::0003,MITRE NERVE,3,all_unseen,all_seen,ge40,0.39999999999999997,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::MITRE NERVE::0004,MITRE NERVE,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::MITRE NERVE::0005,MITRE NERVE,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::MITRE NERVE::0006,MITRE NERVE,2,mixed,all_seen,ge40,0.38685280723454163,1.0,0.2,0.5
attack_flow,HM,attack_flow::MITRE NERVE::0007,MITRE NERVE,1,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Maastricht University Ransomware::0001,Maastricht University Ransomware,3,mixed,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Maastricht University Ransomware::0003,Maastricht University Ransomware,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Maastricht University Ransomware::0004,Maastricht University Ransomware,3,all_unseen,mixed,ge40,0.2068939315196019,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Maastricht University Ransomware::0005,Maastricht University Ransomware,3,all_unseen,all_seen,ge40,0.21100704231224085,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Maastricht University Ransomware::0006,Maastricht University Ransomware,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Maastricht University Ransomware::0007,Maastricht University Ransomware,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Maastricht University Ransomware::0008,Maastricht University Ransomware,2,mixed,all_seen,ge40,0.432111684340725,1.0,0.2,0.5
attack_flow,HM,attack_flow::Maastricht University Ransomware::0009,Maastricht University Ransomware,2,mixed,all_seen,ge40,0.3065735963827292,1.0,0.2,0.5
attack_flow,HM,attack_flow::Maastricht University Ransomware::0010,Maastricht University Ransomware,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Maastricht University Ransomware::0011,Maastricht University Ransomware,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Mac Malware Steals Crypto::0001,Mac Malware Steals Crypto,3,mixed,mixed,ge40,0.03630835850747054,0.2,0.04,0.06666666666666667
attack_flow,HM,attack_flow::Mac Malware Steals Crypto::0002,Mac Malware Steals Crypto,3,all_unseen,all_seen,ge40,0.26499848848190427,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Mac Malware Steals Crypto::0004,Mac Malware Steals Crypto,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Marriott Breach::0001,Marriott Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Marriott Breach::0002,Marriott Breach,3,mixed,mixed,ge40,0.27150489178407045,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Marriott Breach::0003,Marriott Breach,2,all_unseen,mixed,ge40,0.10025316706837742,0.4,0.08,0.2
attack_flow,HM,attack_flow::Marriott Breach::0004,Marriott Breach,1,all_unseen,all_seen,ge40,0.16350587306158695,0.4,0.08,0.4
attack_flow,HM,attack_flow::Muddy Water::0001,Muddy Water,2,all_seen,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,HM,attack_flow::Muddy Water::0002,Muddy Water,3,mixed,all_seen,ge40,0.24620357558884076,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Muddy Water::0003,Muddy Water,2,all_seen,all_seen,ge40,0.3163090092387399,1.0,0.2,0.5
attack_flow,HM,attack_flow::Muddy Water::0004,Muddy Water,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Muddy Water::0005,Muddy Water,2,mixed,all_seen,ge40,0.4773705614469083,1.0,0.2,0.5
attack_flow,HM,attack_flow::Muddy Water::0006,Muddy Water,2,mixed,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,HM,attack_flow::Muddy Water::0008,Muddy Water,2,all_seen,all_seen,ge40,0.3065735963827292,1.0,0.2,0.5
attack_flow,HM,attack_flow::Muddy Water::0009,Muddy Water,1,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::NotPetya::0001,NotPetya,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::NotPetya::0002,NotPetya,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::NotPetya::0003,NotPetya,3,all_unseen,mixed,ge40,0.09552474070064358,0.4,0.08,0.13333333333333333
attack_flow,HM,attack_flow::NotPetya::0004,NotPetya,3,all_unseen,all_seen,ge40,0.15996605891732624,0.8,0.16,0.26666666666666666
attack_flow,HM,attack_flow::NotPetya::0008,NotPetya,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::NotPetya::0009,NotPetya,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::NotPetya::0010,NotPetya,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::NotPetya::0011,NotPetya,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::NotPetya::0012,NotPetya,3,all_unseen,all_seen,ge40,0.2068939315196019,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::NotPetya::0013,NotPetya,3,mixed,all_seen,lt40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::NotPetya::0014,NotPetya,3,all_unseen,mixed,ge40,0.1897680141226306,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::NotPetya::0015,NotPetya,2,mixed,mixed,ge40,0.20588041609741378,0.8,0.16,0.4
attack_flow,HM,attack_flow::NotPetya::0016,NotPetya,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0001,OceanLotus,3,mixed,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::OceanLotus::0002,OceanLotus,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::OceanLotus::0003,OceanLotus,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0004,OceanLotus,3,mixed,all_seen,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::OceanLotus::0005,OceanLotus,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0006,OceanLotus,3,all_unseen,all_seen,ge40,0.24080899751754528,0.8,0.24000000000000005,0.4
attack_flow,HM,attack_flow::OceanLotus::0007,OceanLotus,3,all_seen,all_seen,ge40,0.1534596556151601,0.8,0.16,0.26666666666666666
attack_flow,HM,attack_flow::OceanLotus::0008,OceanLotus,3,mixed,all_seen,ge40,0.3530721273977243,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::OceanLotus::0009,OceanLotus,3,mixed,all_seen,ge40,0.6974116857319685,1.0,0.4,0.6666666666666666
attack_flow,HM,attack_flow::OceanLotus::0010,OceanLotus,2,all_seen,all_seen,ge40,1.0,1.0,0.4,1.0
attack_flow,HM,attack_flow::OceanLotus::0011,OceanLotus,2,all_seen,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,HM,attack_flow::OceanLotus::0012,OceanLotus,3,mixed,all_seen,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::OceanLotus::0013,OceanLotus,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0014,OceanLotus,3,mixed,all_seen,ge40,0.18120508710693645,0.8,0.16,0.26666666666666666
attack_flow,HM,attack_flow::OceanLotus::0015,OceanLotus,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0016,OceanLotus,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0017,OceanLotus,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0018,OceanLotus,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0019,OceanLotus,2,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::OceanLotus::0020,OceanLotus,1,all_seen,all_seen,lt40,0.47227062322935726,1.0,0.2,1.0
attack_flow,HM,attack_flow::REvil::0001,REvil,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0002,REvil,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0003,REvil,3,all_unseen,all_seen,ge40,0.08084293860021903,0.4,0.08,0.13333333333333333
attack_flow,HM,attack_flow::REvil::0004,REvil,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0005,REvil,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0006,REvil,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0007,REvil,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0008,REvil,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0009,REvil,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0010,REvil,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0011,REvil,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0012,REvil,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0013,REvil,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0014,REvil,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0015,REvil,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0016,REvil,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0017,REvil,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::REvil::0018,REvil,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0001,Ragnar Locker,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0002,Ragnar Locker,3,mixed,mixed,ge40,0.03630835850747054,0.2,0.04,0.06666666666666667
attack_flow,HM,attack_flow::Ragnar Locker::0003,Ragnar Locker,2,all_unseen,all_seen,lt40,0.2934264036172708,0.8,0.16,0.4
attack_flow,HM,attack_flow::Ragnar Locker::0004,Ragnar Locker,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0005,Ragnar Locker,3,mixed,mixed,ge40,0.2772869980728017,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Ragnar Locker::0006,Ragnar Locker,3,mixed,mixed,ge40,0.04692787260227564,0.2,0.04,0.06666666666666667
attack_flow,HM,attack_flow::Ragnar Locker::0007,Ragnar Locker,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0008,Ragnar Locker,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0009,Ragnar Locker,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0010,Ragnar Locker,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0011,Ragnar Locker,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Ragnar Locker::0012,Ragnar Locker,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SWIFT Heist::0001,SWIFT Heist,3,all_unseen,all_seen,ge40,0.2086137498027137,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SWIFT Heist::0002,SWIFT Heist,3,all_unseen,all_seen,ge40,0.2151201531048798,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SWIFT Heist::0003,SWIFT Heist,2,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SWIFT Heist::0004,SWIFT Heist,1,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SearchAwesome Adware::0001,SearchAwesome Adware,3,mixed,mixed,ge40,0.14934654482252113,0.8,0.16,0.26666666666666666
attack_flow,HM,attack_flow::SearchAwesome Adware::0002,SearchAwesome Adware,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SearchAwesome Adware::0003,SearchAwesome Adware,3,all_unseen,mixed,lt40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SearchAwesome Adware::0004,SearchAwesome Adware,3,all_unseen,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SearchAwesome Adware::0005,SearchAwesome Adware,3,all_unseen,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SearchAwesome Adware::0006,SearchAwesome Adware,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SearchAwesome Adware::0007,SearchAwesome Adware,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SearchAwesome Adware::0008,SearchAwesome Adware,3,all_unseen,mixed,ge40,0.11303818631505058,0.6,0.12000000000000002,0.2
attack_flow,HM,attack_flow::SearchAwesome Adware::0009,SearchAwesome Adware,2,mixed,mixed,ge40,0.346240028131789,1.0,0.2,0.5
attack_flow,HM,attack_flow::SearchAwesome Adware::0010,SearchAwesome Adware,1,all_unseen,all_seen,ge40,0.17737056144690833,0.4,0.08,0.4
attack_flow,HM,attack_flow::Shamoon::0001,Shamoon,3,mixed,all_seen,ge40,0.09385574520455128,0.4,0.08,0.13333333333333333
attack_flow,HM,attack_flow::Shamoon::0002,Shamoon,3,all_unseen,all_seen,ge40,0.1089250755224116,0.6,0.12000000000000002,0.2
attack_flow,HM,attack_flow::Shamoon::0003,Shamoon,3,mixed,all_seen,ge40,0.3323902694733357,1.0,0.24000000000000005,0.4
attack_flow,HM,attack_flow::Shamoon::0004,Shamoon,3,mixed,all_seen,ge40,0.13594621000075308,0.6,0.12000000000000002,0.2
attack_flow,HM,attack_flow::Shamoon::0005,Shamoon,3,all_seen,all_seen,ge40,0.12365770040985569,0.6,0.12000000000000002,0.2
attack_flow,HM,attack_flow::Shamoon::0006,Shamoon,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Shamoon::0007,Shamoon,3,mixed,all_seen,ge40,0.2240198489165731,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Shamoon::0008,Shamoon,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Shamoon::0009,Shamoon,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Shamoon::0010,Shamoon,3,all_unseen,all_seen,ge40,0.2219632618374622,1.0,0.24000000000000005,0.4
attack_flow,HM,attack_flow::Shamoon::0011,Shamoon,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Shamoon::0012,Shamoon,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Shamoon::0013,Shamoon,3,all_unseen,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Shamoon::0014,Shamoon,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Shamoon::0015,Shamoon,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Shamoon::0016,Shamoon,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Shamoon::0017,Shamoon,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Shamoon::0018,Shamoon,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0001,SolarWinds,3,all_unseen,mixed,ge40,0.07261671701494107,0.4,0.08,0.13333333333333333
attack_flow,HM,attack_flow::SolarWinds::0002,SolarWinds,3,all_unseen,mixed,ge40,0.217513445614407,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SolarWinds::0003,SolarWinds,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0004,SolarWinds,3,all_unseen,mixed,ge40,0.04692787260227564,0.2,0.04,0.06666666666666667
attack_flow,HM,attack_flow::SolarWinds::0005,SolarWinds,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0006,SolarWinds,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0007,SolarWinds,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0008,SolarWinds,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0009,SolarWinds,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0010,SolarWinds,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SolarWinds::0011,SolarWinds,3,mixed,all_seen,ge40,0.23463936301137825,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SolarWinds::0012,SolarWinds,3,mixed,all_seen,ge40,0.2045006390100747,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::SolarWinds::0013,SolarWinds,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0014,SolarWinds,3,mixed,all_seen,ge40,0.040421469300109515,0.2,0.04,0.06666666666666667
attack_flow,HM,attack_flow::SolarWinds::0015,SolarWinds,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::SolarWinds::0016,SolarWinds,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Sony Malware::0001,Sony Malware,3,mixed,all_seen,ge40,0.07672982780758004,0.4,0.08,0.13333333333333333
attack_flow,HM,attack_flow::Sony Malware::0002,Sony Malware,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Sony Malware::0003,Sony Malware,3,all_unseen,mixed,ge40,0.28379340137496784,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Sony Malware::0004,Sony Malware,3,all_unseen,mixed,ge40,0.2151201531048798,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::Sony Malware::0005,Sony Malware,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Sony Malware::0006,Sony Malware,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Sony Malware::0007,Sony Malware,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Sony Malware::0008,Sony Malware,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
