mechanism,sample_id,source,campaign_id,top5,ndcg5,b0_ndcg5
F3_OSER_oracle,attack_flow::Hancitor DLL::0001,attack_flow,Hancitor DLL,"[""T1204"",""T1059"",""T1105"",""T1053"",""T1078""]",0.7653606369886217,0.7653606369886217
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0001,attack_flow,Hancitor DLL,"[""T1204"",""T1059"",""T1105"",""T1053"",""T1078""]",0.7653606369886217,0.7653606369886217
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0001,attack_flow,Hancitor DLL,"[""T1204"",""T1059"",""T1105"",""T1053"",""T1078""]",0.7653606369886217,0.7653606369886217
F1_RR5_oracle,attack_flow::Hancitor DLL::0002,attack_flow,Hancitor DLL,"[""T1059"",""T1053"",""T1547"",""T1003"",""T1021""]",0.46927872602275644,0.46927872602275644
F2_C1R_oracle,attack_flow::Hancitor DLL::0002,attack_flow,Hancitor DLL,"[""T1059"",""T1053"",""T1547"",""T1003"",""T1105""]",0.6508205185601091,0.46927872602275644
F3_OSER_oracle,attack_flow::Hancitor DLL::0002,attack_flow,Hancitor DLL,"[""T1069"",""T1059"",""T1574"",""T1082"",""T1105""]",0.4776237035032179,0.46927872602275644
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0002,attack_flow,Hancitor DLL,"[""T1059"",""T1053"",""T1547"",""T1003"",""T1021""]",0.46927872602275644,0.46927872602275644
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0002,attack_flow,Hancitor DLL,"[""T1059"",""T1053"",""T1547"",""T1003"",""T1021""]",0.46927872602275644,0.46927872602275644
F1_RR5_oracle,attack_flow::Hancitor DLL::0003,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1547"",""T1003"",""T1021""]",0.46927872602275644,0.2960819109658652
F2_C1R_oracle,attack_flow::Hancitor DLL::0003,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1547"",""T1003"",""T1021""]",0.2960819109658652,0.2960819109658652
F3_OSER_oracle,attack_flow::Hancitor DLL::0003,attack_flow,Hancitor DLL,"[""T1105"",""T1070"",""T1016"",""T1041"",""T1003""]",0.46927872602275644,0.2960819109658652
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0003,attack_flow,Hancitor DLL,"[""T1105"",""T1003"",""T1021"",""T1059"",""T1547""]",0.46927872602275644,0.2960819109658652
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0003,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1003"",""T1547"",""T1021""]",0.46927872602275644,0.2960819109658652
F1_RR5_oracle,attack_flow::Hancitor DLL::0004,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1218"",""T1003"",""T1021""]",0.46927872602275644,0.23463936301137822
F2_C1R_oracle,attack_flow::Hancitor DLL::0004,attack_flow,Hancitor DLL,"[""T1059"",""T1218"",""T1105"",""T1003"",""T1021""]",0.23463936301137822,0.23463936301137822
F3_OSER_oracle,attack_flow::Hancitor DLL::0004,attack_flow,Hancitor DLL,"[""T1218"",""T1105"",""T1021"",""T1018"",""T1003""]",0.2960819109658652,0.23463936301137822
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0004,attack_flow,Hancitor DLL,"[""T1218"",""T1105"",""T1021"",""T1003"",""T1059""]",0.2960819109658652,0.23463936301137822
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0004,attack_flow,Hancitor DLL,"[""T1059"",""T1218"",""T1105"",""T1003"",""T1021""]",0.23463936301137822,0.23463936301137822
F1_RR5_oracle,attack_flow::Hancitor DLL::0005,attack_flow,Hancitor DLL,"[""T1105"",""T1055"",""T1059"",""T1218"",""T1003""]",0.7653606369886217,0.49818925746641285
F2_C1R_oracle,attack_flow::Hancitor DLL::0005,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1218"",""T1055"",""T1003""]",0.49818925746641285,0.49818925746641285
F3_OSER_oracle,attack_flow::Hancitor DLL::0005,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1218"",""T1055"",""T1003""]",0.49818925746641285,0.49818925746641285
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0005,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1218"",""T1055"",""T1003""]",0.6713860725233041,0.49818925746641285
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0005,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1218"",""T1055"",""T1003""]",0.49818925746641285,0.49818925746641285
F1_RR5_oracle,attack_flow::Hancitor DLL::0006,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1055"",""T1021"",""T1003""]",0.46927872602275644,0.2960819109658652
F2_C1R_oracle,attack_flow::Hancitor DLL::0006,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1021"",""T1003""]",0.2960819109658652,0.2960819109658652
F3_OSER_oracle,attack_flow::Hancitor DLL::0006,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1021"",""T1003""]",0.2960819109658652,0.2960819109658652
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0006,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1055""]",0.46927872602275644,0.2960819109658652
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0006,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1021"",""T1003""]",0.2960819109658652,0.2960819109658652
F1_RR5_oracle,attack_flow::Hancitor DLL::0007,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1053""]",0.0,0.0
F2_C1R_oracle,attack_flow::Hancitor DLL::0007,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1105""]",0.18154179253735267,0.0
F3_OSER_oracle,attack_flow::Hancitor DLL::0007,attack_flow,Hancitor DLL,"[""T1016"",""T1057"",""T1018"",""T1069"",""T1105""]",0.18154179253735267,0.0
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0007,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1053""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0007,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1053""]",0.0,0.0
F1_RR5_oracle,attack_flow::Hancitor DLL::0008,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::Hancitor DLL::0008,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F3_OSER_oracle,attack_flow::Hancitor DLL::0008,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0008,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0008,attack_flow,Hancitor DLL,"[""T1055"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::Hancitor DLL::0010,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1087"",""T1218""]",0.7653606369886217,0.7653606369886217
F2_C1R_oracle,attack_flow::Hancitor DLL::0010,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1087"",""T1218""]",0.7653606369886217,0.7653606369886217
F3_OSER_oracle,attack_flow::Hancitor DLL::0010,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1087"",""T1218""]",0.7653606369886217,0.7653606369886217
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0010,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1087"",""T1218""]",0.7653606369886217,0.7653606369886217
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0010,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1087"",""T1218""]",0.7653606369886217,0.7653606369886217
F1_RR5_oracle,attack_flow::Hancitor DLL::0011,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.7653606369886217,0.7653606369886217
F2_C1R_oracle,attack_flow::Hancitor DLL::0011,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.7653606369886217,0.7653606369886217
F3_OSER_oracle,attack_flow::Hancitor DLL::0011,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.7653606369886217,0.7653606369886217
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0011,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.7653606369886217,0.7653606369886217
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0011,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.7653606369886217,0.7653606369886217
F1_RR5_oracle,attack_flow::Hancitor DLL::0012,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1055"",""T1003"",""T1021""]",0.6131471927654584,0.38685280723454163
F2_C1R_oracle,attack_flow::Hancitor DLL::0012,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1055"",""T1003"",""T1021""]",0.38685280723454163,0.38685280723454163
F3_OSER_oracle,attack_flow::Hancitor DLL::0012,attack_flow,Hancitor DLL,"[""T1105"",""T1070"",""T1016"",""T1041"",""T1003""]",0.6131471927654584,0.38685280723454163
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0012,attack_flow,Hancitor DLL,"[""T1105"",""T1003"",""T1021"",""T1059"",""T1055""]",0.6131471927654584,0.38685280723454163
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0012,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1055"",""T1003"",""T1021""]",0.6131471927654584,0.38685280723454163
F1_RR5_oracle,attack_flow::Hancitor DLL::0013,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1021"",""T1003"",""T1078""]",0.46927872602275644,0.2960819109658652
F2_C1R_oracle,attack_flow::Hancitor DLL::0013,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.2960819109658652,0.2960819109658652
F3_OSER_oracle,attack_flow::Hancitor DLL::0013,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1070"",""T1003"",""T1547""]",0.46927872602275644,0.2960819109658652
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0013,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1078""]",0.46927872602275644,0.2960819109658652
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0013,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.2960819109658652,0.2960819109658652
F1_RR5_oracle,attack_flow::Hancitor DLL::0014,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1027"",""T1003"",""T1021""]",0.46927872602275644,0.2960819109658652
F2_C1R_oracle,attack_flow::Hancitor DLL::0014,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1027"",""T1003"",""T1021""]",0.2960819109658652,0.2960819109658652
F3_OSER_oracle,attack_flow::Hancitor DLL::0014,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1027"",""T1003"",""T1021""]",0.2960819109658652,0.2960819109658652
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0014,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1027""]",0.46927872602275644,0.2960819109658652
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0014,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1027"",""T1003"",""T1021""]",0.2960819109658652,0.2960819109658652
F1_RR5_oracle,attack_flow::Hancitor DLL::0015,attack_flow,Hancitor DLL,"[""T1105"",""T1059"",""T1027"",""T1003"",""T1021""]",0.46927872602275644,0.2960819109658652
F2_C1R_oracle,attack_flow::Hancitor DLL::0015,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1027"",""T1003"",""T1021""]",0.2960819109658652,0.2960819109658652
F3_OSER_oracle,attack_flow::Hancitor DLL::0015,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1070"",""T1003"",""T1547""]",0.46927872602275644,0.2960819109658652
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0015,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1027""]",0.46927872602275644,0.2960819109658652
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0015,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1027"",""T1003"",""T1021""]",0.2960819109658652,0.2960819109658652
F1_RR5_oracle,attack_flow::Hancitor DLL::0016,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1078"",""T1003""]",0.7653606369886217,0.38364913903790027
F2_C1R_oracle,attack_flow::Hancitor DLL::0016,attack_flow,Hancitor DLL,"[""T1021"",""T1078"",""T1003"",""T1059"",""T1105""]",0.38364913903790027,0.38364913903790027
F3_OSER_oracle,attack_flow::Hancitor DLL::0016,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.46927872602275644,0.38364913903790027
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0016,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1078""]",0.6713860725233041,0.38364913903790027
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0016,attack_flow,Hancitor DLL,"[""T1021"",""T1078"",""T1003"",""T1059"",""T1105""]",0.38364913903790027,0.38364913903790027
F1_RR5_oracle,attack_flow::Hancitor DLL::0017,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.7653606369886217,0.38364913903790027
F2_C1R_oracle,attack_flow::Hancitor DLL::0017,attack_flow,Hancitor DLL,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1105""]",0.38364913903790027,0.38364913903790027
F3_OSER_oracle,attack_flow::Hancitor DLL::0017,attack_flow,Hancitor DLL,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1105""]",0.38364913903790027,0.38364913903790027
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0017,attack_flow,Hancitor DLL,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1078""]",0.6713860725233041,0.38364913903790027
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0017,attack_flow,Hancitor DLL,"[""T1021"",""T1105"",""T1003"",""T1078"",""T1059""]",0.4776237035032179,0.38364913903790027
F1_RR5_oracle,attack_flow::Hancitor DLL::0018,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.6131471927654584,0.6131471927654584
F2_C1R_oracle,attack_flow::Hancitor DLL::0018,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.6131471927654584,0.6131471927654584
F3_OSER_oracle,attack_flow::Hancitor DLL::0018,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.6131471927654584,0.6131471927654584
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0018,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.6131471927654584,0.6131471927654584
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0018,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1003"",""T1021"",""T1078""]",0.6131471927654584,0.6131471927654584
F1_RR5_oracle,attack_flow::Hancitor DLL::0019,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.0,0.0
F2_C1R_oracle,attack_flow::Hancitor DLL::0019,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.0,0.0
F3_OSER_oracle,attack_flow::Hancitor DLL::0019,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::Hancitor DLL::0019,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Hancitor DLL::0019,attack_flow,Hancitor DLL,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ivanti Vulnerabilities::0001,attack_flow,Ivanti Vulnerabilities,"[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]",0.46927872602275644,0.23463936301137822
F2_C1R_oracle,attack_flow::Ivanti Vulnerabilities::0001,attack_flow,Ivanti Vulnerabilities,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.23463936301137822,0.23463936301137822
F3_OSER_oracle,attack_flow::Ivanti Vulnerabilities::0001,attack_flow,Ivanti Vulnerabilities,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.2960819109658652,0.23463936301137822
F4_LCB_RS_oracle,attack_flow::Ivanti Vulnerabilities::0001,attack_flow,Ivanti Vulnerabilities,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1078""]",0.2960819109658652,0.23463936301137822
F5_LCTR5_oracle,attack_flow::Ivanti Vulnerabilities::0001,attack_flow,Ivanti Vulnerabilities,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.23463936301137822,0.23463936301137822
F1_RR5_oracle,attack_flow::Ivanti Vulnerabilities::0002,attack_flow,Ivanti Vulnerabilities,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.7653606369886217,0.4367467095119258
F2_C1R_oracle,attack_flow::Ivanti Vulnerabilities::0002,attack_flow,Ivanti Vulnerabilities,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.4367467095119258,0.4367467095119258
F3_OSER_oracle,attack_flow::Ivanti Vulnerabilities::0002,attack_flow,Ivanti Vulnerabilities,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.49818925746641285,0.4367467095119258
F4_LCB_RS_oracle,attack_flow::Ivanti Vulnerabilities::0002,attack_flow,Ivanti Vulnerabilities,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1078""]",0.5307212739772434,0.4367467095119258
F5_LCTR5_oracle,attack_flow::Ivanti Vulnerabilities::0002,attack_flow,Ivanti Vulnerabilities,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.4367467095119258,0.4367467095119258
F1_RR5_oracle,attack_flow::Ivanti Vulnerabilities::0003,attack_flow,Ivanti Vulnerabilities,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1105""]",0.7653606369886217,0.5307212739772434
F2_C1R_oracle,attack_flow::Ivanti Vulnerabilities::0003,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.5307212739772434,0.5307212739772434
F3_OSER_oracle,attack_flow::Ivanti Vulnerabilities::0003,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.5307212739772434,0.5307212739772434
F4_LCB_RS_oracle,attack_flow::Ivanti Vulnerabilities::0003,attack_flow,Ivanti Vulnerabilities,"[""T1021"",""T1105"",""T1003"",""T1078"",""T1059""]",0.7039180890341347,0.5307212739772434
F5_LCTR5_oracle,attack_flow::Ivanti Vulnerabilities::0003,attack_flow,Ivanti Vulnerabilities,"[""T1021"",""T1078"",""T1003"",""T1059"",""T1105""]",0.7039180890341347,0.5307212739772434
F1_RR5_oracle,attack_flow::Ivanti Vulnerabilities::0004,attack_flow,Ivanti Vulnerabilities,"[""T1003"",""T1078"",""T1059"",""T1021"",""T1105""]",0.6131471927654584,0.38685280723454163
F2_C1R_oracle,attack_flow::Ivanti Vulnerabilities::0004,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1003"",""T1059"",""T1021"",""T1105""]",0.38685280723454163,0.38685280723454163
F3_OSER_oracle,attack_flow::Ivanti Vulnerabilities::0004,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1003"",""T1059"",""T1021"",""T1105""]",0.38685280723454163,0.38685280723454163
F4_LCB_RS_oracle,attack_flow::Ivanti Vulnerabilities::0004,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1003"",""T1059"",""T1021"",""T1105""]",0.38685280723454163,0.38685280723454163
F5_LCTR5_oracle,attack_flow::Ivanti Vulnerabilities::0004,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1003"",""T1059"",""T1021"",""T1105""]",0.38685280723454163,0.38685280723454163
F1_RR5_oracle,attack_flow::Ivanti Vulnerabilities::0005,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1021"",""T1003"",""T1055"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ivanti Vulnerabilities::0005,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1021"",""T1003"",""T1055"",""T1560""]",0.38685280723454163,0.0
F3_OSER_oracle,attack_flow::Ivanti Vulnerabilities::0005,attack_flow,Ivanti Vulnerabilities,"[""T1105"",""T1021"",""T1018"",""T1560"",""T1570""]",0.43067655807339306,0.0
F4_LCB_RS_oracle,attack_flow::Ivanti Vulnerabilities::0005,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1021"",""T1003"",""T1055"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Ivanti Vulnerabilities::0005,attack_flow,Ivanti Vulnerabilities,"[""T1078"",""T1021"",""T1003"",""T1055"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::JP Morgan Breach::0001,attack_flow,JP Morgan Breach,"[""T1204"",""T1059"",""T1078"",""T1003"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::JP Morgan Breach::0001,attack_flow,JP Morgan Breach,"[""T1204"",""T1059"",""T1078"",""T1003"",""T1105""]",0.0,0.0
F3_OSER_oracle,attack_flow::JP Morgan Breach::0001,attack_flow,JP Morgan Breach,"[""T1204"",""T1059"",""T1078"",""T1003"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::JP Morgan Breach::0001,attack_flow,JP Morgan Breach,"[""T1204"",""T1059"",""T1078"",""T1003"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::JP Morgan Breach::0001,attack_flow,JP Morgan Breach,"[""T1204"",""T1059"",""T1078"",""T1003"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::JP Morgan Breach::0002,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::JP Morgan Breach::0002,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1056""]",0.18154179253735267,0.0
F3_OSER_oracle,attack_flow::JP Morgan Breach::0002,attack_flow,JP Morgan Breach,"[""T1018"",""T1041"",""T1021"",""T1056"",""T1555""]",0.20210734650054757,0.0
F4_LCB_RS_oracle,attack_flow::JP Morgan Breach::0002,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::JP Morgan Breach::0002,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::JP Morgan Breach::0003,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::JP Morgan Breach::0003,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F3_OSER_oracle,attack_flow::JP Morgan Breach::0003,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::JP Morgan Breach::0003,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::JP Morgan Breach::0003,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::JP Morgan Breach::0004,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F2_C1R_oracle,attack_flow::JP Morgan Breach::0004,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F3_OSER_oracle,attack_flow::JP Morgan Breach::0004,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::JP Morgan Breach::0004,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::JP Morgan Breach::0004,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F1_RR5_oracle,attack_flow::JP Morgan Breach::0005,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1059""]",0.0,0.0
F2_C1R_oracle,attack_flow::JP Morgan Breach::0005,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1059""]",0.0,0.0
F3_OSER_oracle,attack_flow::JP Morgan Breach::0005,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1059""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::JP Morgan Breach::0005,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1059""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::JP Morgan Breach::0005,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1059""]",0.0,0.0
F1_RR5_oracle,attack_flow::JP Morgan Breach::0006,attack_flow,JP Morgan Breach,"[""T1003"",""T1021"",""T1078"",""T1059"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::JP Morgan Breach::0006,attack_flow,JP Morgan Breach,"[""T1003"",""T1021"",""T1078"",""T1059"",""T1070""]",0.23719771276929622,0.0
F3_OSER_oracle,attack_flow::JP Morgan Breach::0006,attack_flow,JP Morgan Breach,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.23719771276929622,0.0
F4_LCB_RS_oracle,attack_flow::JP Morgan Breach::0006,attack_flow,JP Morgan Breach,"[""T1003"",""T1021"",""T1078"",""T1059"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::JP Morgan Breach::0006,attack_flow,JP Morgan Breach,"[""T1003"",""T1021"",""T1078"",""T1059"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::JP Morgan Breach::0008,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1485""]",0.0,0.0
F2_C1R_oracle,attack_flow::JP Morgan Breach::0008,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1070""]",0.23719771276929622,0.0
F3_OSER_oracle,attack_flow::JP Morgan Breach::0008,attack_flow,JP Morgan Breach,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.23719771276929622,0.0
F4_LCB_RS_oracle,attack_flow::JP Morgan Breach::0008,attack_flow,JP Morgan Breach,"[""T1078"",""T1021"",""T1003"",""T1105"",""T1485""]",0.0,0.0
